Dates	LEGATRUU Index	LBUSTRUU Index	LAPCTRJU Index	LP06TREU Index	EMUSTRUU Index	LF93TRUU Index	LEGATRUH Index	LGCPTRUH Index	LEGATREH Index	LEGATRCH Index	LGCPTRUU Index	LGCPTREH Index	LGCPTRGH Index	LGCPTRCH Index	BTSYTRUU Index	BTSYTRUH Index	BTSYTREH Index	BTSYTRCH Index	LG30TRUU Index	LG30TRUH Index	LG30TREH Index	LG30TRCH Index	LC07TRUU Index	LUATTRUU Index	LT12TRUU Index	LBUTTRUU Index	LUCRTRUU Index	LUICTRUU Index	LUGCTRUU Index	LF97TRUU Index	LUMSTRUU Index	LF98TRUU Index	LMBITR Index	LUACTRUU Index	LUTLTRUU Index	LG24TRJU Index	LG22TRUU Index	LBEATREU Index	LECPTREU Index	LP01TREU Index	LEF1TREU Index	LEATTREU Index	LC58TRGU Index	LSG1TRGU Index	EMLCTRUU Index	BLXCTREU Index	BECLTRUU Index	LB17TRUU Index	BCIW1T Index	BCIT1T Index	BEIG1T Index	BEMG0Z Index	BCEE1T Index	GB3 Govt	GB6 Govt	GB12 Govt	GT2 Govt	GT5 Govt	GT10 Govt	GT30 Govt	GTII5 Govt	GTII10 Govt	GTII20 Govt	GTII30 Govt	FDFD Index	FDTR Index	PRIME Index	BVMB1Y Index	BVMB2Y Index	BVMB5Y Index	BVMB10Y Index	BVMB30Y Index	GTGBP2Y Govt	GTGBP5Y Govt	GTGBP10Y Govt	GTGBP30Y Govt	UKBRBASE Index	UKAPTARG Index	GTDEM2Y Govt	GTDEM5Y Govt	GTDEM10Y Govt	GTDEM30Y Govt	EURR002W Index	EBBSLONG Index	GTJPY2Y Govt	GTJPY5Y Govt	GTJPY10Y Govt	GTJPY20Y Govt	GTJPY30Y Govt	BOJDTR Index	BJACTOTL Index	GTAUD2Y Govt	GTAUD5Y Govt	GTAUD10Y Govt	GTAUD15Y Govt	RBATCTR Index
07/08/2024	473,6813	2210,5	179,9853	220,1353	1220,427	219,3921	575,63	291,1948	213,8149	161,5644	277,4967	237,2178	301,4724	184,3646	555,3045	682,3781	204,5351	264,6258	1598,895	597,0951	445,757	349,2262	598,4324	2325,57	303,97	350,425	3228,49	3102,7	2562,36	2331,87	2181,23	2587,65	1337,934	3287,23	3344,23	131,2559	264,6783	239,72	251,6389	457,408	140,0589	242,3301	244,1066	231,875	148,3504	175,2736	132,5814	459,2624	369,7537	353,3354	235,7309	423,1607	223,9841	5,223	4,945	4,426	3,963	3,763	3,944	4,247	1,795	1,832	2,118	2,115	5,31	5,5	8,5	2,692	2,657	2,593	2,645	3,603	3,6372	3,7079	3,9486	4,5166	5	875	2,404	2,165	2,267	2,489	4,25	85,371	0,275	0,422	0,89	1,745	2,197	0,25	761714,2	3,8046	3,7223	4,0783	4,2992	4,35
08/08/2024	473,354	2206,29	180,4422	220,1733	1220,764	219,2549	575,3471	290,9726	213,701	161,4677	277,1163	237,0249	301,2363	184,2052	555,1795	682,2761	204,4963	264,5563	1599,97	597,7426	446,2048	349,5594	597,4646	2320,06	303,99	350,0025	3224,27	3099,76	2557,38	2328,7	2177,25	2590,57	1335,585	3283,05	3326,21	131,7931	264,335	239,7069	251,7006	457,7313	140,0779	242,2812	244,1309	231,8891	148,6659	175,2823	133,0224	460,2671	369,344	352,9036	235,5511	424,681	223,9653	5,222	4,975	4,473	4,039	3,828	3,99	4,278	1,833	1,855	2,124	2,12	5,31	5,5	8,5	2,715	2,682	2,627	2,684	3,644	3,6433	3,7436	3,9772	4,5371	5	875	2,391	2,157	2,265	2,501	4,25	85,371	0,27	0,408	0,843	1,675	2,092	0,25	761714,2	3,7712	3,6981	4,0686	4,2949	4,35
09/08/2024	474,8427	2213,02	179,8834	220,7998	1224,424	219,9457	576,543	291,841	214,1304	161,7792	278,1003	237,7155	302,1422	184,7246	557,0955	683,512	204,8525	264,9974	1603,148	598,7491	446,9324	350,0977	599,1817	2326,55	304,1	350,8462	3236,41	3105,29	2565,43	2331,87	2183,58	2592,14	1335,259	3295,91	3356,99	131,7278	265,1411	240,3644	252,0968	458,3992	140,0936	243,0797	244,569	232,3458	148,9855	175,4455	134,057	461,0341	370,1296	353,8326	235,8059	434,984	224,7077	5,215	4,98	4,485	4,055	3,797	3,941	4,22	1,824	1,826	2,082	2,08	5,31	5,5	8,5	2,704	2,672	2,618	2,678	3,64	3,6295	3,7226	3,9435	4,5149	5	875	2,379	2,129	2,223	2,456	4,25	85,371	0,283	0,428	0,844	1,683	2,061	0,25	761714,2	3,7793	3,7035	4,0583	4,2861	4,35
12/08/2024	474,7692	2217,63	180,5062	220,7623	1226,482	219,9287	577,0031	292,2564	214,2676	161,8532	278,5327	238,0154	302,5651	184,9199	556,4611	683,9031	204,9379	265,0615	1605,15	599,4127	447,3586	350,3499	600,3701	2331,69	304,16	351,8796	3243,17	3111,02	2570,95	2336,21	2187,7	2593,29	1336,118	3302,92	3368,68	131,7278	265,3542	240,2666	251,9873	458,9954	140,1395	242,9629	244,6352	232,3932	148,553	175,6102	133,8499	461,2019	370,7215	354,8492	236,0742	434,477	224,5707	5,213	4,978	4,481	4,018	3,747	3,905	4,201	1,764	1,787	2,067	2,062	5,31	5,5	8,5	2,701	2,67	2,617	2,676	3,639	3,6221	3,7095	3,9154	4,4925	5	875	2,387	2,133	2,223	2,457	4,25	85,371	0,283	0,428	0,844	1,683	2,061	0,25	761978,9	3,7896	3,7056	4,0478	4,2743	4,35
13/08/2024	476,9046	2225,59	180,2239	221,6493	1229,828	220,9017	578,754	293,3789	214,8979	162,3163	279,8003	238,9068	303,7255	185,5976	559,2051	685,8921	205,5146	265,7859	1608,69	600,4796	448,1289	350,9297	602,4235	2339,3	304,24	352,5558	3257,87	3120,45	2580,57	2342,29	2194,79	2597,29	1337,331	3318,52	3391,06	131,8133	266,4843	241,2084	252,5896	459,3506	140,1534	244,0854	245,7489	233,5753	148,9983	175,6999	134,3716	462,9199	371,9541	355,5329	236,9205	434,2906	225,6154	5,181	4,926	4,399	3,931	3,672	3,844	4,159	1,717	1,751	2,049	2,045	5,31	5,5	8,5	2,685	2,654	2,601	2,662	3,628	3,5929	3,678	3,8869	4,4674	5	875	2,334	2,088	2,183	2,424	4,25	85,371	0,298	0,435	0,841	1,679	2,058	0,25	761978,9	3,7501	3,6645	4,0038	4,2334	4,35
14/08/2024	478,8733	2229,62	180,791	221,6825	1233,42	221,8163	579,7151	294,0888	215,2272	162,5601	281,0017	239,4546	304,4534	186,0156	561,6711	686,9796	205,8127	266,1649	1614,687	601,96	449,2031	351,7422	603,5511	2342,38	304,26	352,3747	3268,3	3124,3	2585,82	2343,69	2197,59	2603,8	1339,242	3330	3409,36	132,1242	267,5922	241,2577	252,6401	459,6338	140,1762	244,0895	246,9735	234,8794	149,9317	176,0792	135,494	463,9719	372,4137	355,3715	236,6631	438,3825	225,6177	5,208	4,956	4,431	3,96	3,681	3,837	4,126	1,733	1,762	2,041	2,033	5,31	5,5	8,5	2,672	2,64	2,584	2,642	3,602	3,5462	3,6155	3,8239	4,401	5	875	2,35	2,09	2,179	2,42	4,25	85,371	0,292	0,424	0,815	1,636	2,027	0,25	761978,9	3,6561	3,5708	3,9297	4,1663	4,35
15/08/2024	475,9438	2220,45	182,1999	220,7372	1232,643	220,5163	577,7933	293,2649	214,5216	162,0194	279,863	238,789	303,5981	185,4889	557,4483	684,561	205,0973	265,2278	1615,592	602,7838	449,7839	352,1743	601,3607	2330,82	304,26	351,614	3259,16	3115,6	2575,27	2335,36	2188,32	2607,63	1337,42	3321,21	3380,31	132,0232	266,2442	240,1805	251,8532	460,25	140,1876	242,86	245,1281	232,8903	149,7098	176,6098	135,313	464,878	370,9821	354,6072	235,9936	437,7489	224,4998	5,223	5,002	4,536	4,095	3,79	3,914	4,172	1,792	1,8	2,059	2,051	5,31	5,5	8,5	2,69	2,658	2,605	2,664	3,626	3,6355	3,7162	3,922	4,479	5	875	2,455	2,191	2,26	2,478	4,25	85,371	0,317	0,441	0,831	1,642	2,019	0,25	761978,9	3,6274	3,5356	3,8749	4,1137	4,35
16/08/2024	476,7542	2224,83	181,1731	220,9942	1235,221	220,8916	578,2888	293,7741	214,6917	162,1356	280,429	239,1852	304,1165	185,7836	558,4287	684,7683	205,1478	265,2721	1618,895	603,9242	450,6002	352,7924	602,5288	2334,58	304,39	351,4819	3265,9	3120,08	2579,87	2338,35	2193,91	2611,98	1337,683	3328,29	3391,17	131,6544	266,6226	240,3831	252,191	460,9978	140,2006	243,0342	245,2792	233,0586	149,6755	176,8883	135,3475	466,3828	370,9397	354,493	235,8511	437,3182	224,6611	5,213	4,976	4,481	4,052	3,758	3,884	4,141	1,795	1,804	2,062	2,057	5,31	5,5	8,5	2,686	2,655	2,602	2,661	3,619	3,6653	3,7336	3,9247	4,468	5	875	2,43	2,172	2,245	2,463	4,25	85,371	0,349	0,489	0,869	1,681	2,04	0,25	761978,9	3,6924	3,5968	3,9291	4,1625	4,35
19/08/2024	478,9612	2228,17	180,6703	221,0142	1238,269	221,9154	578,6887	294,1857	214,7976	162,1852	281,4302	239,4689	304,5159	185,9698	561,4583	685,0037	205,1789	265,2624	1624,594	605,2947	451,5292	353,4544	603,4767	2337,65	304,45	351,7949	3272,59	3123	2583,96	2339,84	2196,83	2618,47	1338,304	3335,43	3406,47	131,4038	267,7263	240,3793	252,2075	461,4659	140,2546	243,0385	244,996	232,7428	150,7732	177,0754	136,4702	467,0477	370,754	354,8185	235,6846	438,7866	224,6373	5,197	4,971	4,5	4,068	3,758	3,872	4,123	1,806	1,796	2,046	2,041	5,31	5,5	8,5	2,683	2,652	2,598	2,66	3,618	3,6815	3,7366	3,9214	4,4575	5	875	2,429	2,173	2,244	2,461	4,25	85,371	0,362	0,501	0,881	1,716	2,066	0,25	761978,9	3,6784	3,5861	3,916	4,1465	4,35
20/08/2024	480,8521	2234,86	180,1359	221,5962	1241,676	222,759	579,9596	294,8799	215,2414	162,5069	282,4422	240,0011	305,214	186,3674	563,8776	686,4146	205,5755	265,7532	1627,561	605,9343	451,9648	353,7684	605,1821	2345,53	304,52	353,1749	3281,24	3128,74	2591,9	2344,73	2203,07	2619,86	1339,144	3343,9	3432,76	131,3384	268,7576	241,0429	252,7153	461,7279	140,2712	243,7677	245,5956	233,3782	150,7891	177,235	136,5636	467,2932	371,9133	356,2745	236,1029	435,1547	225,315	5,174	4,918	4,432	3,986	3,688	3,808	4,061	1,743	1,734	1,976	1,974	5,31	5,5	8,5	2,601	2,56	2,566	2,659	3,617	3,6834	3,7316	3,9146	4,4534	5	875	2,402	2,139	2,213	2,434	4,25	85,371	0,356	0,496	0,885	1,73	2,097	0,25	762497,5	3,7112	3,6239	3,9487	4,1765	4,35
21/08/2024	481,7476	2239,28	180,3208	221,891	1243,028	223,1679	580,7931	295,3636	215,5298	162,7091	283,038	240,3697	305,6964	186,6351	564,807	687,3188	205,8272	266,0532	1629,372	606,448	452,3127	354,0112	606,3274	2349,32	304,6	353,902	3287,74	3134,85	2596,45	2349,06	2208,77	2623,27	1337,952	3350,58	3435,93	131,5389	269,269	241,3269	252,9855	462,1005	140,2846	244,0962	245,826	233,6056	150,7379	177,2801	136,3087	468,6401	372,4122	357,008	236,2375	432,1857	225,6203	5,149	4,893	4,392	3,932	3,657	3,802	4,078	1,709	1,721	1,975	1,978	5,31	5,5	8,5	2,587	2,545	2,541	2,686	3,642	3,6551	3,6992	3,8903	4,4398	5	875	2,352	2,103	2,189	2,426	4,25	85,371	0,349	0,478	0,873	1,704	2,083	0,25	762497,5	3,6563	3,5636	3,8899	4,1212	4,35
22/08/2024	480,2648	2230,87	180,7693	221,4179	1240,634	222,4929	579,4029	294,4823	215,0186	162,3107	282,1534	239,6615	304,7884	186,0709	562,9745	685,806	205,3776	265,4517	1628,452	606,1758	452,0953	353,8141	604,248	2340,08	304,61	352,8091	3275,69	3127,62	2586,56	2343,3	2200,61	2623,8	1338,019	3338,07	3404,21	131,5973	268,4605	240,7312	252,5673	462,5347	140,2972	243,4122	244,6555	232,3381	150,528	177,4128	135,737	467,3373	371,1004	355,8666	235,8636	426,7672	225,0104	5,165	4,941	4,462	4,006	3,718	3,853	4,127	1,747	1,751	2,001	2,011	5,31	5,5	8,5	2,587	2,545	2,541	2,687	3,644	3,7099	3,7693	3,9596	4,5033	5	875	2,393	2,155	2,242	2,473	4,25	85,371	0,353	0,481	0,867	1,685	2,06	0,25	762497,5	3,6331	3,5463	3,8856	4,1217	4,35
23/08/2024	482,7652	2239,8	180,0471	221,9852	1244,373	223,6441	580,8788	295,5173	215,5303	162,6871	283,6747	240,4555	305,8127	186,6758	566,0463	687,2169	205,769	265,9418	1634,019	607,5954	453,0858	354,567	606,5708	2348,19	304,75	354,6867	3290,11	3138,31	2596,44	2350,49	2210,74	2630,46	1338,828	3353,28	3423,51	131,4666	269,8249	241,2422	252,9518	462,7995	140,3179	243,9943	245,7984	233,5712	150,9431	177,6344	136,6553	470,1796	373,2004	357,7816	236,918	433,7358	225,5522	5,134	4,893	4,377	3,916	3,649	3,8	4,092	1,642	1,677	1,958	1,969	5,31	5,5	8,5	2,536	2,495	2,49	2,688	3,645	3,6652	3,7292	3,9112	4,4495	5	875	2,37	2,13	2,223	2,468	4,25	85,371	0,366	0,502	0,892	1,701	2,065	0,25	762497,5	3,6622	3,5841	3,9191	4,1562	4,35
26/08/2024	483,1429	2238,32	179,8371	221,7893	1245,529	223,8268	580,7246	295,3703	215,4443	162,5867	283,5714	240,3052	305,6522	186,5179	566,9043	687,159	205,7233	265,8249	1636,127	608,4107	453,6097	354,8987	606,2803	2346,58	304,8	354,8101	3288,53	3137,69	2594,87	2349,61	2208,83	2634,27	1339,668	3351,39	3418,28	131,563	269,8315	240,9313	252,7355	463,2355	140,3682	243,6537	245,7984	233,5712	151,4796	177,6928	137,0396	470,2234	373,3083	357,8774	237,1124	432,4028	225,2086	5,132	4,906	4,412	3,937	3,667	3,817	4,106	1,634	1,673	1,957	1,967	5,31	5,5	8,5	2,535	2,493	2,485	2,681	3,642	3,6652	3,7292	3,9112	4,4495	5	875	2,392	2,159	2,245	2,48	4,25	85,371	0,358	0,491	0,881	1,694	2,07	0,25	762497,5	3,5683	3,4948	3,8544	4,0968	4,35
27/08/2024	482,505	2238,64	179,6173	221,2481	1245,762	223,5447	580,1735	295,2325	215,2373	162,4132	283,4201	240,1868	305,5029	186,4039	565,7776	686,1427	205,4198	265,4066	1636,448	608,5972	453,726	354,9486	606,3781	2346,48	304,85	354,8258	3287,73	3138,62	2594,57	2350,5	2210,74	2634,49	1338,951	3350,54	3412,05	131,6371	269,4376	240,2446	252,4961	463,6088	140,3846	242,6939	244,6461	232,3097	150,8894	177,9134	136,4644	470,4051	372,3951	357,8849	235,7755	429,2721	224,3142	5,108	4,839	4,386	3,901	3,65	3,823	4,114	1,619	1,67	1,954	1,963	5,31	5,5	8,5	2,534	2,474	2,468	2,695	3,66	4,1059	3,9095	3,9971	4,5097	5	875	2,399	2,184	2,287	2,534	4,25	85,371	0,36	0,492	0,875	1,68	2,05	0,25	762497,5	3,6243	3,5543	3,9096	4,1502	4,35
28/08/2024	482,0127	2237,09	179,8183	221,554	1246,004	223,3181	580,1492	295,1032	215,2242	162,3872	283,0557	240,0809	305,3746	186,3028	565,2084	686,2735	205,4531	265,4237	1636,171	608,8581	453,9069	355,0516	606,027	2345,72	304,9	354,8196	3284,64	3137,76	2593,12	2350,14	2208,25	2634,14	1339,501	3347,28	3407,98	131,5615	269,2041	240,561	252,6792	464,0945	140,4002	243,0698	244,519	232,162	150,8814	178,0402	136,3904	469,8937	372,1741	357,8732	235,9496	428,8263	224,6641	5,11	4,84	4,397	3,867	3,666	3,836	4,125	1,629	1,682	1,966	1,973	5,31	5,5	8,5	2,532	2,475	2,469	2,694	3,646	4,1111	3,9117	4,0003	4,5182	5	875	2,381	2,162	2,258	2,5	4,25	85,371	0,373	0,508	0,895	1,691	2,051	0,25	762497,5	3,6606	3,5845	3,9298	4,1695	4,35
29/08/2024	480,5991	2233,77	180,6031	221,4032	1245,254	222,6771	579,5554	294,8039	215,0078	162,2186	282,3259	239,8436	305,0823	186,113	563,26	685,5969	205,2534	265,1561	1635,324	609,1553	454,125	355,205	605,2281	2342,33	304,93	354,3427	3280,06	3135,4	2589,45	2348,16	2204,36	2635,17	1339,035	3342,59	3395,85	131,4929	268,5211	240,4047	252,6343	464,5424	140,4117	242,8754	244,1365	231,7247	150,8955	178,0857	135,9763	469,9864	371,2878	357,367	235,4643	422,1762	224,5093	5,125	4,862	4,415	3,896	3,667	3,862	4,146	1,643	1,703	1,986	1,993	5,31	5,5	8,5	2,534	2,476	2,471	2,698	3,654	4,1092	3,9171	4,0176	4,5426	5	875	2,352	2,153	2,272	2,522	4,25	85,371	0,359	0,497	0,889	1,702	2,071	0,25	762497,5	3,6719	3,5926	3,9536	4,1899	4,35
30/08/2024	480,186	2228,33	180,9368	221,4944	1244,776	222,4915	579,0404	294,3144	214,8106	162,0607	281,8289	239,4422	304,5868	185,7927	562,8568	685,1803	205,1216	264,9702	1636,03	609,4511	454,3194	355,3311	603,9275	2336,35	305,07	353,1709	3271,41	3131,98	2582,8	2345,7	2199,7	2635,81	1338,998	3333,38	3367,24	131,4709	268,3145	240,4578	252,6283	464,7048	140,4445	242,9507	244,6611	232,2952	151,1638	178,1851	136,0767	469,707	370,8807	356,1811	235,3249	422,9277	224,5652	5,117	4,859	4,408	3,919	3,704	3,904	4,196	1,695	1,752	2,035	2,04	5,31	5,5	8,5	2,536	2,479	2,471	2,698	3,654	4,1041	3,9096	4,0142	4,5303	5	875	2,388	2,187	2,298	2,544	4,25	86,231	0,362	0,494	0,889	1,709	2,086	0,25	762497,5	3,6715	3,5935	3,9668	4,2055	4,35
02/09/2024	479,1531	2228,33	181,5653	220,9284	1244,776	222,0324	578,6356	294,1631	214,5217	161,6763	281,6562	239,0983	304,3733	185,254	561,0377	684,5377	204,8259	264,3757	1636,189	609,5063	453,8613	354,3523	603,9275	2336,35	305,07	353,1709	3271,41	3131,98	2582,8	2345,7	2199,7	2635,81	1338,998	3333,38	3367,24	131,3119	267,9846	239,8428	252,1646	464,9627	140,478	242,2617	243,8735	231,4307	150,761	178,2342	135,5328	469,707	370,2335	356,1811	235,0212	422,6947	223,9107	5,117	4,859	4,408	3,919	3,704	3,904	4,196	1,695	1,752	2,035	2,04	5,31	5,5	8,5	2,536	2,479	2,471	2,698	3,654	4,1179	3,9316	4,053	4,5648	5	875	2,416	2,222	2,336	2,577	4,25	86,231	0,367	0,51	0,906	1,724	2,106	0,25	764811,6	3,7295	3,6445	4,0104	4,2521	4,35
03/09/2024	480,4911	2238,86	180,3881	221,5758	1245,045	222,6084	580,4467	295,1343	215,3035	162,3986	282,3285	240,0768	305,4258	186,2463	562,8875	686,6015	205,5195	265,4289	1633,535	608,8268	453,7854	354,8406	606,4209	2348,65	305,15	353,9928	3283,54	3139,3	2594,75	2352,06	2210,92	2631,94	1340,226	3346,1	3415,43	131,2337	268,5574	240,566	252,7521	464,886	140,4985	243,0777	245,1072	232,7556	150,5942	178,1547	135,1697	469,0661	371,4809	357,0262	235,4819	421,3435	224,6697	5,117	4,843	4,371	3,865	3,64	3,832	4,124	1,679	1,719	1,989	1,995	5,31	5,5	8,5	2,532	2,477	2,468	2,693	3,638	4,0785	3,8806	3,9889	4,5094	5	875	2,376	2,169	2,275	2,505	4,25	86,231	0,382	0,526	0,918	1,726	2,095	0,25	764811,6	3,7188	3,6329	4,0018	4,2419	4,35
04/09/2024	483,4337	2249,03	179,668	222,4426	1247,531	223,9381	582,5469	296,3327	216,0721	162,9676	283,8813	241,0403	306,6631	186,9813	566,9974	689,2392	206,299	266,4181	1636,132	609,2862	454,1216	355,0748	608,984	2360,3	305,25	354,8028	3299,89	3150,1	2607,58	2360,02	2218,6	2635,97	1341,616	3363,3	3453,12	131,5275	270,002	241,503	253,3196	464,2898	140,5132	244,2519	246,0902	233,8139	151,0149	178,0147	135,8314	469,8611	372,5971	357,8704	236,1604	423,5553	225,7618	5,081	4,766	4,219	3,756	3,55	3,756	4,059	1,651	1,695	1,968	1,974	5,31	5,5	8,5	2,521	2,464	2,452	2,677	3,621	4,0269	3,8299	3,9339	4,4665	5	875	2,32	2,109	2,223	2,469	4,25	86,231	0,371	0,504	0,878	1,69	2,057	0,25	764811,6	3,6922	3,5955	3,95	4,1982	4,35
05/09/2024	484,1386	2253,91	179,9744	222,5748	1249,807	224,2754	583,3788	296,8984	216,3716	163,1824	284,3374	241,4903	307,2453	187,3177	567,8066	690,1028	206,549	266,7226	1638,976	610,4652	454,9763	355,7193	610,279	2364,66	305,3	355,0756	3308,62	3154,38	2613,18	2362,56	2223,84	2642,17	1343,638	3372,63	3471,55	131,6773	270,3751	241,6192	253,4077	464,5685	140,5214	244,3569	246,2671	233,9999	151,5505	178,0875	136,3461	470,7635	373,0728	358,1659	236,2877	423,4326	225,8842	5,066	4,75	4,2	3,745	3,538	3,728	4,021	1,652	1,68	1,948	1,953	5,31	5,5	8,5	2,496	2,44	2,429	2,652	3,592	3,9959	3,8052	3,9128	4,4411	5	875	2,292	2,092	2,206	2,453	4,25	86,231	0,372	0,5	0,872	1,682	2,043	0,25	764811,6	3,6678	3,5639	3,9264	4,1717	4,35
06/09/2024	486,105	2257,18	179,218	223,1105	1251,259	225,1582	584,4147	297,3062	216,7411	163,4464	285,0148	241,8054	307,6608	187,5451	570,8128	691,4875	206,9491	267,2152	1640,184	610,512	454,9988	355,718	611,1181	2368,49	305,45	355,2643	3311,87	3158,8	2616,76	2366,64	2227,43	2642,3	1345,824	3375,55	3473,38	131,906	271,2004	242,2944	254,0388	464,8237	140,5406	245,0822	246,9171	234,6609	152,037	178,0876	136,8235	470,4339	373,4875	358,3697	236,7607	424,7095	226,5574	5,057	4,722	4,101	3,648	3,487	3,71	4,019	1,615	1,674	1,958	1,963	5,31	5,5	8,5	2,472	2,417	2,406	2,626	3,56	3,9506	3,7703	3,8854	4,4303	5	875	2,226	2,044	2,17	2,435	4,25	86,231	0,371	0,489	0,846	1,658	2,011	0,25	764811,6	3,6284	3,5206	3,8809	4,1302	4,35
09/09/2024	484,8801	2260,38	178,8552	223,1206	1250,958	224,6005	584,8283	297,7391	216,8756	163,5131	284,8082	242,1372	308,1175	187,7621	568,7974	691,676	206,9876	267,2085	1639,13	610,9478	455,2495	355,8397	611,9063	2371,07	305,5	356,0511	3317,77	3161,48	2620,29	2368	2231,2	2645,44	1346,566	3382,18	3485,78	131,6784	270,5865	242,3135	254,1564	465,1869	140,5908	245,0314	247,2555	234,9711	151,3082	178,1108	135,9942	471,4013	373,9094	359,16	236,5865	423,6701	226,4825	5,027	4,725	4,126	3,67	3,488	3,701	4,001	1,604	1,657	1,931	1,936	5,31	5,5	8,5	2,472	2,416	2,406	2,625	3,555	3,8848	3,7195	3,855	4,4227	5	875	2,21	2,032	2,167	2,429	4,25	86,231	0,389	0,517	0,894	1,687	2,052	0,25	764811,6	3,6775	3,5755	3,9539	4,1981	4,35
10/09/2024	485,375	2267,88	178,769	223,3833	1252,828	224,8151	585,9198	298,307	217,2761	163,8001	285,1477	242,595	308,7106	188,0995	569,2199	692,7954	207,3182	267,6112	1638,649	611,0271	455,2847	355,8451	613,7504	2379,24	305,58	356,8705	3326,2	3167,91	2628,36	2373,55	2240,21	2644,44	1347,194	3390,77	3509,95	131,5291	270,9184	242,5322	254,2838	465,2155	140,6052	245,3049	247,7494	235,5023	151,2424	177,9941	135,844	471,7565	374,2115	359,9935	236,3273	420,2768	226,7371	4,969	4,673	4,062	3,596	3,424	3,644	3,964	1,553	1,613	1,906	1,914	5,31	5,5	8,5	2,458	2,402	2,389	2,625	3,555	3,8565	3,6827	3,8184	4,397	5	875	2,174	1,991	2,129	2,404	4,25	86,231	0,392	0,522	0,892	1,7	2,065	0,25	764503,5	3,6509	3,5423	3,9083	4,1433	4,35
11/09/2024	486,3126	2266,85	178,326	224,024	1253,18	225,2282	586,609	298,3361	217,525	163,9756	285,0972	242,6098	308,7475	188,0981	571,0828	694,0333	207,6829	268,0616	1637,909	610,8676	455,1437	355,7104	613,4978	2377,32	305,58	357,1317	3325,04	3166,02	2626,72	2371,87	2240,32	2644,08	1347,445	3389,42	3506,68	131,8236	271,1579	243,2368	254,5157	464,5506	140,6207	246,2453	249,1397	236,996	151,7795	177,4153	136,3166	471,9063	374,8585	360,2494	236,7348	420,8317	227,6108	5,006	4,747	4,122	3,643	3,445	3,654	3,967	1,538	1,611	1,906	1,912	5,31	5,5	8,5	2,456	2,4	2,386	2,625	3,555	3,7877	3,6128	3,7605	4,3706	5	875	2,148	1,969	2,11	2,393	4,25	86,231	0,379	0,497	0,848	1,663	2,049	0,25	764503,5	3,6083	3,4948	3,8489	4,0822	4,35
12/09/2024	485,7609	2264,16	179,067	223,4792	1254,255	224,9981	585,8955	298,0668	217,2443	163,7664	285,0778	242,3732	308,4495	187,9176	570,1185	693,1406	207,4003	267,7008	1641,282	611,7905	455,8184	356,2022	612,9147	2374,06	305,64	357,1293	3323,57	3165,29	2624,09	2370,68	2236,36	2647,21	1347,869	3387,94	3492,44	131,7652	271,0642	242,542	253,9096	465,1333	140,6282	245,5161	248,544	236,3716	151,8023	177,5874	136,5892	473,1714	374,6073	360,2294	236,37	423,1584	226,9589	4,971	4,711	4,084	3,641	3,465	3,675	3,989	1,53	1,611	1,906	1,914	5,31	5,5	8,5	2,456	2,4	2,386	2,625	3,555	3,8154	3,6379	3,7806	4,3748	5	875	2,22	2,023	2,149	2,422	3,65	86,231	0,386	0,505	0,86	1,671	2,048	0,25	764503,5	3,6144	3,5078	3,8515	4,0758	4,35
13/09/2024	488,1201	2268,62	178,4509	223,6771	1258,182	226,0921	586,7769	298,6349	217,5531	163,9846	286,0327	242,8145	309,0191	188,243	573,6458	694,1909	207,6973	268,0602	1646,681	613,2832	456,9141	357,0378	614,1513	2378,27	305,81	358,3484	3331,93	3171,25	2629,5	2374,74	2240,25	2652,79	1348,153	3396,65	3500,48	132,0145	272,0663	242,6519	254,0849	465,6433	140,6503	245,6355	248,8636	236,7149	152,9557	177,8838	137,9979	474,2846	375,9172	361,5275	237,0075	430,868	227,0701	4,886	4,64	4,016	3,583	3,432	3,653	3,981	1,478	1,571	1,875	1,887	5,31	5,5	8,5	2,456	2,4	2,386	2,625	3,555	3,7974	3,62	3,7673	4,3581	5	875	2,206	2,017	2,147	2,429	3,65	86,231	0,386	0,497	0,84	1,635	2,008	0,25	764503,5	3,5624	3,4491	3,8168	4,0468	4,35
16/09/2024	489,6182	2275,47	178,3602	224,1311	1263,232	226,7964	588,0363	299,5705	217,9829	164,2756	287,1705	243,532	309,9641	188,7617	575,3156	695,4567	208,0409	268,4498	1652,944	615,2644	458,3234	358,0672	615,9986	2384,9	305,91	359,6339	3344,66	3176,96	2637,84	2378,26	2246,25	2660,04	1348,904	3410,16	3529,73	132,0145	272,9487	243,1779	254,5661	466,2038	140,695	246,195	249,2927	237,1621	153,0541	178,2681	138,2175	475,6338	377,1781	362,8471	237,9013	431,9468	227,5629	4,87	4,597	3,968	3,552	3,403	3,619	3,929	1,448	1,529	1,819	1,83	5,31	5,5	8,5	2,456	2,4	2,386	2,625	3,555	3,7851	3,6118	3,7576	4,349	5	875	2,18	1,994	2,121	2,398	3,65	86,231	0,386	0,497	0,84	1,635	2,008	0,25	764503,5	3,5319	3,4216	3,8121	4,0422	4,35
